Date,name,daily_return
2015-10-30,Golden_Butterfly,-0.00047009330457559173
2015-11-02,60_40,0.0063974715873804655
2015-11-02,All_Weather,0.0005031856578348037
2015-11-02,Permanent,0.0002987196148491744
2015-11-02,Golden_Butterfly,0.003657394957744309
2015-11-03,60_40,0.001051138229213544
2015-11-03,All_Weather,-0.0024694148932137283
2015-11-03,Permanent,-0.0048247677987889315
2015-11-03,Golden_Butterfly,-0.003516837192164224
2015-11-04,60_40,-0.0018523643541026313
2015-11-04,All_Weather,-0.002608870336825553
2015-11-04,Permanent,-0.002830421752305634
2015-11-04,Golden_Butterfly,-0.003092506821230079
2015-11-05,60_40,-0.0007880884116406861
2015-11-05,All_Weather,-0.002268138355915661
2015-11-05,Permanent,-0.001659106176711056
2015-11-05,Golden_Butterfly,-0.0010571095405698117
2015-11-06,60_40,-0.0021846776222564923
2015-11-06,All_Weather,-0.008429087255040657
2015-11-06,Permanent,-0.0072409001523973116
2015-11-06,Golden_Butterfly,-0.005674949576533916
2015-11-09,60_40,-0.00595116556669828
2015-11-09,All_Weather,-0.005839430699893011
2015-11-09,Permanent,-0.0031000304680198765
2015-11-09,Golden_Butterfly,-0.004810126522959202
2015-11-10,60_40,0.0021272769050930673
2015-11-10,All_Weather,0.0018623005354436728
2015-11-10,Permanent,0.0007702710331047857
2015-11-10,Golden_Butterfly,0.0012139003057969333
2015-11-11,60_40,-0.0028990173165546196
2015-11-11,All_Weather,-0.0031233381760816803
2015-11-11,Permanent,-0.0022882838284691287
2015-11-11,Golden_Butterfly,-0.0031041808814886718
2015-11-12,60_40,-0.00812836638113723
2015-11-12,All_Weather,-0.003444821787162322
2015-11-12,Permanent,-0.002420098795385961
2015-11-12,Golden_Butterfly,-0.006092878876303054
2015-11-13,60_40,-0.006022828009926928
2015-11-13,All_Weather,-0.0014039629922404373
2015-11-13,Permanent,-0.0022062772925911522
2015-11-13,Golden_Butterfly,-0.003086853999775041
2015-11-16,60_40,0.009476940967899194
2015-11-16,All_Weather,0.004955963351602755
2015-11-16,Permanent,0.004063650431336496
2015-11-16,Golden_Butterfly,0.005283618120181632
2015-11-17,60_40,-0.00015033471824021927
2015-11-17,All_Weather,-0.0016559389633116206
2015-11-17,Permanent,-0.002960291155855277
2015-11-17,Golden_Butterfly,-0.00327289613461057
2015-11-18,60_40,0.009225457772059187
2015-11-18,All_Weather,0.0059079627857254735
2015-11-18,Permanent,0.004708125869718138
2015-11-18,Golden_Butterfly,0.006985899220612879
2015-11-19,60_40,-0.00033879659405899876
2015-11-19,All_Weather,0.0035420042596872037
2015-11-19,Permanent,0.004245982594821562
2015-11-19,Golden_Butterfly,0.0029743567488726974
2015-11-20,60_40,0.0019445509716844445
2015-11-20,All_Weather,-0.0007674393069577734
2015-11-20,Permanent,-0.0010410038301659208
2015-11-20,Golden_Butterfly,0.00012934058391933512
2015-11-23,60_40,-0.000584299657322207
2015-11-23,All_Weather,0.0010494356710142316
2015-11-23,Permanent,-0.0014809415023955275
2015-11-23,Golden_Butterfly,-0.00046685215332153973
2015-11-24,60_40,0.0011738590395748982
2015-11-24,All_Weather,0.0022138453366713495
2015-11-24,Permanent,0.0019140320641091169
2015-11-24,Golden_Butterfly,0.0026891725622724127
2015-11-25,60_40,9.513196820831737e-05
2015-11-25,All_Weather,0.0005124592057725863
2015-11-25,Permanent,-0.0006193965775060928
2015-11-25,Golden_Butterfly,0.0003195666669093544
2015-11-27,60_40,0.0005838073637884911
2015-11-27,All_Weather,-0.0019241794566249304
2015-11-27,Permanent,-0.002837653560730624
2015-11-27,Golden_Butterfly,-0.0017733496491528777
2015-11-30,60_40,-0.002364735156446751
2015-11-30,All_Weather,0.0003987668765952357
2015-11-30,Permanent,0.0015723244244385537
2015-11-30,Golden_Butterfly,0.00045419199675755806
2015-12-01,60_40,0.00714446561567561
2015-12-01,All_Weather,0.010186649893918043
2015-12-01,Permanent,0.006627508864573306
2015-12-01,Golden_Butterfly,0.007117579239517058
2015-12-02,60_40,-0.006645802111932664
2015-12-02,All_Weather,-0.006058585158146501
2015-12-02,Permanent,-0.006333305378933063
2015-12-02,Golden_Butterfly,-0.007904110305629208
2015-12-03,60_40,-0.011364268662417243
2015-12-03,All_Weather,-0.015168948349835398
2015-12-03,Permanent,-0.007818371310744254
2015-12-03,Golden_Butterfly,-0.009211217302562025
2015-12-04,60_40,0.013018510993347387
2015-12-04,All_Weather,0.011476035853155153
2015-12-04,Permanent,0.012610862380644017
2015-12-04,Golden_Butterfly,0.011906618997372886
2015-12-07,60_40,-0.003081600588634159
2015-12-07,All_Weather,-0.0006133631090426972
2015-12-07,Permanent,-0.0023685653286301678
2015-12-07,Golden_Butterfly,-0.004702604959397116
2015-12-08,60_40,-0.00390698905517417
2015-12-08,All_Weather,-0.001984020744830617
2015-12-08,Permanent,-0.001206447232828367
2015-12-08,Golden_Butterfly,-0.0024704602502616524
2015-12-09,60_40,-0.004679637386125091
2015-12-09,All_Weather,-0.0026298887064380994
2015-12-09,Permanent,-0.0027524985491163
2015-12-09,Golden_Butterfly,-0.00408901724744859
2015-12-10,60_40,0.001473865226442106
2015-12-10,All_Weather,0.000648065531419828
2015-12-10,Permanent,0.0008101978182957215
2015-12-10,Golden_Butterfly,0.0008414767682549673
2015-12-11,60_40,-0.010639388811570005
2015-12-11,All_Weather,0.0014643663087927639
2015-12-11,Permanent,0.0005808290764615087
2015-12-11,Golden_Butterfly,-0.003025495668794287
2015-12-14,60_40,0.00110597852717631
2015-12-14,All_Weather,-0.006380113284049527
2015-12-14,Permanent,-0.0052962742939762775
2015-12-14,Golden_Butterfly,-0.006103643022180805
2015-12-15,60_40,0.006308084927500346
2015-12-15,All_Weather,-3.969275224391389e-05
2015-12-15,Permanent,0.0003709514396528224
2015-12-15,Golden_Butterfly,0.002753322512790257
2015-12-16,60_40,0.008073918276210401
2015-12-16,All_Weather,0.003690403952361976
2015-12-16,Permanent,0.006156473910003957
2015-12-16,Golden_Butterfly,0.007042344758065644
2015-12-17,60_40,-0.008649420963122822
2015-12-17,All_Weather,-0.00180112489551143
2015-12-17,Permanent,-0.006492573346633557
2015-12-17,Golden_Butterfly,-0.00746080311896169
2015-12-18,60_40,-0.009838577477105481
2015-12-18,All_Weather,-0.0010975827111546765
2015-12-18,Permanent,0.000818917870223812
2015-12-18,Golden_Butterfly,-0.001946733966948222
2015-12-21,60_40,0.004536341021757373
2015-12-21,All_Weather,0.0028942133360472244
2015-12-21,Permanent,0.0046670330239584334
2015-12-21,Golden_Butterfly,0.005105912072930208
2015-12-22,60_40,0.005123088760079275
2015-12-22,All_Weather,-0.001374712506177378
2015-12-22,Permanent,-0.0009074332731648926
2015-12-22,Golden_Butterfly,0.001337136257986593
2015-12-23,60_40,0.007352611343766302
2015-12-23,All_Weather,0.0015083152794912458
2015-12-23,Permanent,0.00046850239566853524
2015-12-23,Golden_Butterfly,0.003300471456163745
2015-12-24,60_40,-0.000803341240424027
2015-12-24,All_Weather,0.002590832100544338
2015-12-24,Permanent,0.0028820713172845736
2015-12-24,Golden_Butterfly,0.0027347287170260692
2015-12-28,60_40,-0.0013760576497942045
2015-12-28,All_Weather,-0.001142163589760825
2015-12-28,Permanent,-0.001821559308617604
2015-12-28,Golden_Butterfly,-0.002770147934352707
2015-12-29,60_40,0.005424868691506379
2015-12-29,All_Weather,-0.002999951223362829
2015-12-29,Permanent,-0.0016255512259202298
2015-12-29,Golden_Butterfly,0.00046300761548900837
2015-12-30,60_40,-0.004359811621367338
2015-12-30,All_Weather,-0.0038199650339451052
2015-12-30,Permanent,-0.003917899703279826
2015-12-30,Golden_Butterfly,-0.004950114892733781
2015-12-31,60_40,-0.004964886174236849
2015-12-31,All_Weather,-0.0006735193221028002
2015-12-31,Permanent,-0.0013794156667926716
2015-12-31,Golden_Butterfly,-0.0028977424193801227
2016-01-04,60_40,-0.008536979645936249
2016-01-04,All_Weather,-0.00021684097544383274
2016-01-04,Permanent,0.0018932889995593172
2016-01-04,Golden_Butterfly,-0.0013121300457306084
2016-01-05,60_40,0.0011959144454152248
2016-01-05,All_Weather,-0.0016733034971624372
2016-01-05,Permanent,0.00013684130341040657
2016-01-05,Golden_Butterfly,0.0004907212091229685
2016-01-06,60_40,-0.00600213436062047
2016-01-06,All_Weather,0.0024307044913756126
2016-01-06,Permanent,0.0038068159570090465
2016-01-06,Golden_Butterfly,6.512590197016443e-05
2016-01-07,60_40,-0.01426710143499954
2016-01-07,All_Weather,-0.005236394438512315
2016-01-07,Permanent,-0.0016614018649894202
2016-01-07,Golden_Butterfly,-0.006325930255470791
2016-01-08,60_40,-0.00553264139438403
