Date,60_40,All_Weather,Permanent,Golden_Butterfly
2015-12-22,1.0272351261281263,1.0026215082175287,0.9989872948718821,0.9962658311201678
2015-12-23,1.0347879867692111,1.0041337775579198,0.999455322812772,0.9995539780585311
2015-12-24,1.033956698904344,1.0067353195820576,1.002335824331558,1.0022874870265455
2015-12-28,1.0325339148792607,1.0055854631555048,1.000510010180386,0.9995110024147313
2015-12-29,1.0381352757870077,1.0025687558151155,0.9988836299067919,0.9999737836206144
2015-12-30,1.0336092015470801,0.9987389782237759,0.994970104029569,0.9950237985019706
2015-12-31,1.028477449512755,0.998066308224205,0.9935976266800802,0.9921404758327588
2016-01-04,1.0196973584599602,0.997849886552372,0.9954787941366618,0.9908386585048331
2016-01-05,1.0209168292608943,0.9961801808475608,0.9956150167523689,0.9913248840493804
2016-01-06,1.0147891492806518,0.9986016004873662,0.9994051398851795,0.9913894449765996
2016-01-07,1.0003110495527279,0.9933725286202847,0.9977447263218943,0.9851179844916678
2016-01-08,0.9947766872327127,0.9917210191884308,0.995099781275178,0.9805417523144707
2016-01-11,0.9941714677107709,0.9843991851313,0.9902622031670317,0.9761457207332217
2016-01-12,0.9997777023296466,0.9922865175854453,0.9944754468560555,0.9796637232958433
2016-01-13,0.9861079562921655,0.9897342220503335,0.992266408804992,0.9729238554058978
2016-01-14,0.9953403042252253,0.9890625633794278,0.9894126965216199,0.9727078552741228
2016-01-15,0.9833628636307481,0.9893298148293599,0.9909287417446768,0.9711770706900136
2016-01-19,0.983700798587856,0.9875779167831036,0.9902480506757001,0.9687522327910334
2016-01-20,0.9767482834772674,0.9896269351247924,0.9934279873310374,0.970868205355717
2016-01-21,0.9794927423803592,0.9893168880350596,0.9934702181988952,0.9705274773949741
2016-01-22,0.9918700490396506,0.9955172855695665,0.9963894148483301,0.9774113568383433
2016-01-25,0.9825636800718567,0.9926034471484969,0.9964696222904228,0.9728777663240098
2016-01-26,0.9911472125486136,0.9993463163024219,1.0028097291309421,0.982845562500626
2016-01-27,0.9846843221255966,0.9972706800229653,1.0009787212080394,0.9796464508524292
2016-01-28,0.9881006184684762,0.9996566013868861,0.9999320293876088,0.9792674452402456
2016-01-29,1.0038012878941804,1.0122053189177516,1.009217576166079,0.9929573969179474
2016-02-01,1.003105585535645,1.009806445896958,1.0108438412750582,0.9939757463327461
2016-02-02,0.993274896712149,1.0112926487775353,1.0108853740141877,0.9899939476084655
2016-02-03,0.9968378506021881,1.0123551538076592,1.0130971186097133,0.9930647090271456
2016-02-04,0.9981802133838612,1.015937221992922,1.017881711292302,0.9984955623710069
2016-02-05,0.9862986069468721,1.0114948722833064,1.0174183580949676,0.9941767107066966
2016-02-08,0.9798218692245991,1.0179346444358148,1.0229794218804744,0.9957626704020472
2016-02-09,0.9798174585718014,1.0162412067409206,1.022732974431191,0.9944527521031087
2016-02-10,0.980283225636976,1.0208141897067549,1.0268171754641089,0.9977208563733846
2016-02-11,0.9729267817461721,1.0247487817141827,1.0363164163496124,1.002383725250146
2016-02-12,0.9837493972027651,1.0232929144525984,1.0352949412824204,1.0050031006381457
2016-02-16,0.9927227366607527,1.0201226349019787,1.0283170547563034,1.003292821301622
2016-02-17,1.0022927351957178,1.0243297640242481,1.0325663384034902,1.0096478121512484
2016-02-18,1.000984853521734,1.0302855325977909,1.0413098766140254,1.0162049585373356
2016-02-19,1.0007729434981685,1.0292986416851022,1.039732113728419,1.0148176607442498
2016-02-22,1.00957684707082,1.0332030330532924,1.038736564303636,1.0168574734607658
2016-02-23,1.0019560553447517,1.0313005170763905,1.0402254076458273,1.0161002951524534
2016-02-24,1.0048539188525256,1.0331475624853845,1.0418198242460244,1.0189649448066596
2016-02-25,1.013193314164867,1.0389906169644307,1.0465488138333803,1.0247493503678482
2016-02-26,1.0110566082626484,1.0328653248157689,1.0416292241071097,1.0219301310820024
2016-02-29,1.0067458001003957,1.0344450093403192,1.0441279988759253,1.023455537688184
2016-03-01,1.0197733091329686,1.0327975696521186,1.043788441837337,1.0271500202741897
2016-03-02,1.0221182494136467,1.0366638131072916,1.0480019219513321,1.0329501326719595
2016-03-03,1.0250325006695147,1.0413603183476767,1.0545809078184463,1.0408989489347253
2016-03-04,1.0264442846220163,1.0407012567964344,1.0533909226769609,1.041382866138958
2016-03-07,1.0268351942561444,1.0424079563472495,1.0548543955026375,1.0441716720577414
2016-03-08,1.0209727702927829,1.0427538251711859,1.0534174995382128,1.0385572004874295
2016-03-09,1.0238548302826027,1.0418254561957419,1.0510200539225116,1.0377736547337548
2016-03-10,1.0245378753369576,1.041004616108511,1.0544274766652444,1.0397320454528327
2016-03-11,1.0338773129317862,1.0405943953614845,1.0515254831594758,1.0415370770714967
2016-03-14,1.0332833875279923,1.0397918175031182,1.0485641239763874,1.0384251803769073
2016-03-15,1.0318860229820277,1.0389873199108375,1.0485548133198164,1.0364632488033494
2016-03-16,1.0372623463122848,1.0460173218348487,1.056765262769821,1.0455723606236753
2016-03-17,1.0421370034935533,1.0505574752016182,1.058491419046669,1.0504471303251366
2016-03-18,1.0449806734496272,1.0526879016830624,1.0593872022472732,1.0524557814329185
2016-03-21,1.0450154641283327,1.0493024122027503,1.0560136943552418,1.049320770235207
2016-03-22,1.044412138759423,1.0495123013200525,1.0565866726047015,1.0498292817435384
2016-03-23,1.0411891742777972,1.049448138650206,1.051784784820529,1.0428201718242438
2016-03-24,1.0409512787444322,1.0486672942111765,1.0512080039254807,1.0426750522955506
2016-03-28,1.0416232012401108,1.050049673073462,1.0523124354995583,1.043993059891973
2016-03-29,1.0486373440546164,1.0597222347511395,1.0623346383806407,1.0562827126827228
2016-03-30,1.0512423627691494,1.0549800328214467,1.0569667269705727,1.0520757768347562
2016-03-31,1.0510414902142304,1.0580452312414117,1.059416700418354,1.054592865779274
2016-04-01,1.054957199983494,1.0594701462166378,1.0603491682014727,1.0553711906297971
2016-04-04,1.0533236843749152,1.0573343017468186,1.0579192175128012,1.0514593057319774
2016-04-05,1.0475842793486314,1.060323863160554,1.0616248352861737,1.052156955628807
2016-04-06,1.0543397483725379,1.060586668322031,1.0609204196256061,1.053104239082442
2016-04-07,1.0476872762312266,1.063805740174697,1.0647291330727595,1.053702401176271
2016-04-08,1.048953319822972,1.0633193273991963,1.0633617684030616,1.054057932937991
2016-04-11,1.0477874694248708,1.0636300703038897,1.0658843345692623,1.0559934624042069
2016-04-12,1.0529223557862766,1.0646167397109532,1.066499877215123,1.0591840617829245
2016-04-13,1.059485049272738,1.0689998979208921,1.0673503166795575,1.0634152486109096
2016-04-14,1.0587916850864594,1.064836490658335,1.0623777596224584,1.0590015141933757
2016-04-15,1.0592681829416801,1.0688849266404643,1.0661343096316294,1.062967719730698
2016-04-18,1.0637027908265118,1.0693272369114615,1.066498648937443,1.0640749569871875
2016-04-19,1.0656866678568813,1.0716284847709876,1.0705864858467449,1.068500269505691
2016-04-20,1.0652705766453818,1.0675540821088445,1.0665162415698473,1.0650250661614054
2016-04-21,1.061255352711582,1.0629929602536232,1.0644463058625944,1.061340643342965
2016-04-22,1.0612936292304975,1.0603608021484445,1.0603961319817592,1.0605143448666363
2016-04-25,1.0597365080325543,1.0580610497144045,1.0595512820418747,1.058420027250015
2016-04-26,1.0604871134747265,1.0576174250885775,1.0598619424650346,1.0610162604332083
2016-04-27,1.063066225930608,1.064300801060519,1.063785344537647,1.0655083340110982
2016-04-28,1.0581330557028417,1.065673194047934,1.067508238741262,1.06652540830195
2016-04-29,1.0546872048326739,1.0673748765268194,1.0721139062411762,1.0692430793496814
2016-05-02,1.0593869053422669,1.0637066001413125,1.070535208156769,1.0691911372158431
2016-05-03,1.0546526031396164,1.0657881197147645,1.0709914450037918,1.0664978403381171
2016-05-04,1.0513468367600842,1.066225971080015,1.0692581784676922,1.0639934003971214
2016-05-05,1.0523049500271924,1.0685943198245909,1.07068912162042,1.064986939000174
2016-05-06,1.0539310600235379,1.068761709988524,1.0730310914474495,1.0680750786236344
2016-05-09,1.0547181769564244,1.067229956585667,1.0684229207799003,1.0640160437197645
2016-05-10,1.0626990069841566,1.073277960515785,1.0724319410920602,1.0698372833791931
2016-05-11,1.0567667200744044,1.0756302845668608,1.0739226105492563,1.0691423959613806
2016-05-12,1.0565637107664954,1.0727672508853727,1.0706091231632544,1.0654815365491557
2016-05-13,1.0518977219240524,1.0750917808435252,1.0721781976963813,1.0648798250180844
2016-05-16,1.0573099543829252,1.074782465648061,1.072590854454941,1.067160259837844
2016-05-17,1.050860096127204,1.07325197924963,1.071536736795906,1.0640258492351007
2016-05-18,1.0492676489078274,1.0638139813138177,1.0630609380949854,1.0567593100580672
2016-05-19,1.0473780985620307,1.0643630744155201,1.062741897972089,1.0553977407207216
2016-05-20,1.0516132294440834,1.0670309066642663,1.0643280670115518,1.0594050558334622
2016-05-23,1.0506756694478496,1.0669806440634897,1.0638607416334125,1.0584262144123957
2016-05-24,1.0586345798462715,1.0676005994706124,1.0614324441834828,1.0597739737689942
2016-05-25,1.0630496697075071,1.0688447034985629,1.0616148166354145,1.0618891123250578
2016-05-26,1.0638790509574132,1.071306219698695,1.062175115549277,1.0620838158173693
2016-05-27,1.0665729800055797,1.0714741806788577,1.0608881245617086,1.0623690016517653
2016-05-31,1.0656073540775675,1.0718540668153196,1.0619763310870511,1.0641086290793647
2016-06-01,1.0666950613604036,1.0749414863101565,1.0633486749401415,1.0660768214688932
2016-06-02,1.0697288141703807,1.0795062657562318,1.065449130607379,1.0692976941339154
2016-06-03,1.0700699144333168,1.0888284074506351,1.0756304085448387,1.0767070010418007
2016-06-06,1.0727926497251121,1.087841893507652,1.0751429133674435,1.0786185283079812
2016-06-07,1.07418793313829,1.0903945953086296,1.0760056325421627,1.0802492199354832
2016-06-08,1.0764637960557226,1.0965859122526624,1.0822578236754434,1.086410549098738
2016-06-09,1.0758753562513377,1.099484024377272,1.085009852300758,1.0875865658584207
2016-06-10,1.0702597009892267,1.098329702717845,1.0848113034736178,1.0843370406671984
2016-06-13,1.0656159789295845,1.098685333715802,1.0859266758655355,1.0827144197237462
2016-06-14,1.0641641545729013,1.0972122164946079,1.0854766454383151,1.0814647646295044
2016-06-15,1.0641838239421053,1.0991294305060302,1.08818085483691,1.0842489917188791
2016-06-16,1.0663575026771466,1.1001517144511657,1.0875152300012345,1.0830158958071623
2016-06-17,1.063665577827636,1.0985545580770404,1.0881873064533418,1.0844306372422639
2016-06-20,1.0666019535809237,1.0954609119164345,1.0853765095076566,1.0841254233289284
2016-06-21,1.0681123068902587,1.0917790178958637,1.0796731290442256,1.079172958570651
2016-06-22,1.06733351244835,1.0918448906009763,1.0798061988137493,1.0788709318033018
2016-06-23,1.0749503364993855,1.0904630712643366,1.078509997525945,1.0815627896799913
2016-06-24,1.0539386960693449,1.0946232765601587,1.0887195831341594,1.0814663194005676
2016-06-27,1.044453494400337,1.101666643490225,1.0923216673095189,1.077810625200196
2016-06-28,1.0560736730894535,1.1086491890815702,1.094612939843936,1.0833742898593126
2016-06-29,1.0664205872732113,1.1114650662840169,1.0981108634641883,1.0903342571432333
2016-06-30,1.0759836144351849,1.1178991819359467,1.1042112280835719,1.0991916370038999
2016-07-01,1.0782658937482126,1.127641051580924,1.1130772083415474,1.1070400200180956
2016-07-05,1.0747669978560248,1.1302905981630713,1.1170065698539895,1.1069666286523416
2016-07-06,1.079421117308856,1.1338761588976667,1.1207190152873676,1.1109759534059278
2016-07-07,1.0787143326267647,1.130796585397837,1.1195092430093316,1.1099345031475436
2016-07-08,1.0889721843725293,1.14081052398574,1.1273681840107115,1.1204678014343488
2016-07-11,1.0901309632549705,1.1358459997556127,1.1231448339005556,1.1186831990294988
2016-07-12,1.0935997683228433,1.1297147105852499,1.115595353801274,1.115601846108371
2016-07-13,1.0941208683830081,1.1352624633366117,1.1215355499217152,1.1200931176211353
2016-07-14,1.0974323501836354,1.1293836658185104,1.1168070514827666,1.1164420898588805
2016-07-15,1.0949674096037683,1.1238227186990948,1.1128585509105702,1.113818959553936
2016-07-18,1.096829889756354,1.1240300824756617,1.1137926964080465,1.1148420521497295
2016-07-19,1.0970344646748091,1.1263118474747649,1.115519780088244,1.1155214856664681
2016-07-20,1.0994218991296,1.1231608340443016,1.1111464881478723,1.1130565839777662
2016-07-21,1.0973217910229773,1.1239978444956586,1.114891178947985,1.1152513831778907
2016-07-22,1.1003474425267121,1.1253372721219894,1.1145098833816711,1.1162826073990366
2016-07-25,1.0980459378818024,1.1224513890220447,1.1115438133777493,1.113190222621872
2016-07-26,1.0983496758028553,1.123438283547055,1.113287872157807,1.1159257298105563
2016-07-27,1.0989421260054302,1.1299838970628917,1.1210268027626151,1.121335415339813
2016-07-28,1.099662566549852,1.1291392439406334,1.119943958751201,1.1208523163675188
2016-07-29,1.1018996692606224,1.1357066188602087,1.125727249492676,1.1265379364901982
2016-08-01,1.1003218622562676,1.12857604353342,1.122884800363415,1.1232162747965964
2016-08-02,1.0948048905717724,1.1219150750533096,1.1205948902331553,1.1185396276388482
2016-08-03,1.0971894790420889,1.1241481664065,1.1201278420319634,1.1201576362525247
2016-08-04,1.0987113837188174,1.1287891680586277,1.1230024651129982,1.1225497253874976
2016-08-05,1.1026004016816913,1.1245477656548593,1.1172094060697075,1.1201866969314476
2016-08-08,1.1024798139039393,1.125487510130633,1.1173226857662517,1.1203805013280688
2016-08-09,1.1040113394769546,1.1308383937896425,1.1213781168761578,1.1236427299627256
2016-08-10,1.1028799500564375,1.1316365296448527,1.1231029890085036,1.1240265331713177
2016-08-11,1.1047733204822965,1.1289874440581884,1.11990814477526,1.1222005293359452
2016-08-12,1.1052541848962107,1.1335539244589188,1.121421628598353,1.1230249396627685
2016-08-15,1.10638473991134,1.1314116794784708,1.120545964694698,1.1244587022464128
2016-08-16,1.10267676436789,1.1292793077965952,1.1197510465256395,1.1219046428133461
2016-08-17,1.1047454738558211,1.1332531864346613,1.1220125575554052,1.123311607833511
2016-08-18,1.1068614392674232,1.1365319680763122,1.1244944513265303,1.127128149255614
2016-08-19,1.1049086924056446,1.1320425909992526,1.1200679018459536,1.1232479946842435
2016-08-22,1.1055459315196394,1.135309200094254,1.1220001422841284,1.124998914084477
2016-08-23,1.1069989574354786,1.1367925659300222,1.1228242461529645,1.1269614738654938
2016-08-24,1.1034432805032914,1.1319619758614854,1.1176897532904368,1.120958270873215
2016-08-25,1.1025168323571608,1.1299918108664488,1.116127818208433,1.1202997089152777
2016-08-26,1.1005657021525452,1.125659037988029,1.1135760389251943,1.1170647424068543
2016-08-29,1.1050301475046655,1.1338843894965294,1.119286139050387,1.1232957179862841
2016-08-30,1.103702252829498,1.1299225276178642,1.1149696823951496,1.119784214263372
2016-08-31,1.1017419455273105,1.1276727731793827,1.1140321151797485,1.1183765365938707
2016-09-01,1.1021581375557261,1.1278952587057782,1.11546654004932,1.1192591911448253
2016-09-02,1.1045414759284393,1.127001573665541,1.1172713119752795,1.1230770227535638
2016-09-06,1.107488700869295,1.134094157394608,1.1248185459549496,1.129345836930483
2016-09-07,1.1076638956639537,1.1342676539554937,1.123571433857609,1.1296518220439726
2016-09-08,1.1046122060020578,1.1279482150193987,1.1179139187855036,1.1246560436717143
2016-09-09,1.0868142254633104,1.1097331450204537,1.1048436283209464,1.1070525969150191
2016-09-12,1.0964536182025892,1.1147754155472764,1.10844430583205,1.112364762024478
2016-09-13,1.0857967482930753,1.1026545867257345,1.099571555766512,1.1009569952362876
2016-09-14,1.086104682842509,1.1032290396748952,1.1008088523968569,1.1013324555603405
2016-09-15,1.0928437246121452,1.1045574744268647,1.1006099366180293,1.103706645861687
2016-09-16,1.0906331408394228,1.1068786023753265,1.1010472441182193,1.1033002674371455
2016-09-19,1.090400981121996,1.1053306752250616,1.100776354167869,1.1046007574534253
2016-09-20,1.090588005319909,1.1075141441560323,1.1020157580083805,1.1042242797972293
2016-09-21,1.0990387178940666,1.1173452809097146,1.1113625591491378,1.1150825154975417
2016-09-22,1.1041062417308056,1.1241651800501087,1.1160480854222423,1.1219440579548936
2016-09-23,1.1003410535066713,1.1210394515521822,1.11442305723362,1.118848094790297
2016-09-26,1.0955224436953452,1.122170661456874,1.1137291924126593,1.1169796059056099
2016-09-27,1.1001462422540969,1.12642637238134,1.1154111913311477,1.1186877228246066
2016-09-28,1.1035437665015952,1.1287156382420493,1.1152981100787362,1.1211632644430571
2016-09-29,1.0975351482018973,1.1273447087555961,1.113158324783776,1.1169963471461317
2016-09-30,1.1020329575835743,1.1253642306921194,1.1118225440057175,1.117660498841566
2016-10-03,1.0999420120687944,1.1232081458466687,1.109459289634593,1.1146112595502582
2016-10-04,1.095083538349354,1.112351833767436,1.0952645817804014,1.1016824565278003
2016-10-05,1.097408820894416,1.1117672592972319,1.094779028308157,1.1026098486445952
2016-10-06,1.0978688731274788,1.1086142026098578,1.0909736483720431,1.0996368571391968
2016-10-07,1.0956787158868293,1.1078236882145556,1.0903797528328005,1.097300343698509
2016-10-10,1.0989167510414015,1.1077791446131988,1.0911247594071387,1.0996798888177428
2016-10-11,1.0898823658339754,1.1015824478063467,1.0855889425042657,1.0919240897423745
2016-10-12,1.0908970719042133,1.1019399590573375,1.0866941961540328,1.0933564505499636
2016-10-13,1.0893769563180074,1.1036117806040409,1.0873945133896155,1.0926621935965632
2016-10-14,1.0889713642523584,1.096721114048743,1.082226740999077,1.0882662322841452
2016-10-17,1.0874457421043653,1.0990269456745894,1.0836991991857334,1.0894973360443139
2016-10-18,1.0922271257331602,1.103503136623051,1.0879220793303046,1.0941818476860454
2016-10-19,1.0942097236409092,1.1058411619818556,1.0904904490981964,1.097381849564187
2016-10-20,1.0928267446246336,1.1045260282955738,1.0893730144314333,1.095890803714465
2016-10-21,1.0934071464103972,1.1059110949536117,1.090113014169443,1.096122123525796
2016-10-24,1.0955327374395836,1.1050378229112863,1.089473878377622,1.0965982130438001
2016-10-25,1.0933248340231678,1.1053025318519842,1.0913294796256379,1.0964752766586565
2016-10-26,1.0911462886421814,1.100279312155578,1.0874632577770136,1.092445113761217
2016-10-27,1.0883035127458809,1.094681709167768,1.08422750517425,1.0877662547113205
2016-10-28,1.0863716175273894,1.0926234477162513,1.0841788928118263,1.0870005408120642
2016-10-31,1.0869499895057426,1.0945978196906283,1.086702132617558,1.0906103754581953
2016-11-01,1.0819921919174789,1.0931725375544898,1.086487192293505,1.0881081908902541
2016-11-02,1.0786071173661893,1.093249248212056,1.088154934907481,1.0871654733783371
2016-11-03,1.075075530490438,1.0884787141143129,1.0862927743240243,1.0857468532761003
2016-11-04,1.0752713728334258,1.0920476603522513,1.0886626867412028,1.0878986724778588
2016-11-07,1.0888678036659103,1.0935410590226038,1.08710093955137,1.0911370564823122
2016-11-08,1.0911065831072155,1.0922211943683346,1.0861433252433028,1.0905816934833137
2016-11-09,1.0940327802351937,1.0751854513551942,1.077410836359383,1.0888320464943835
2016-11-10,1.0939259527394474,1.0670310512212018,1.0702361836921015,1.0851629761640063
2016-11-11,1.0916089235910067,1.0602954223304153,1.0620804325614461,1.0823458766392746
2016-11-14,1.0904069603051845,1.056357618091774,1.058682417541061,1.0831774852484815
2016-11-15,1.0959026551784186,1.0633969278678865,1.0644045559007174,1.0888668639640793
2016-11-16,1.0955855390493114,1.0653594137306746,1.0653483391987866,1.0894746589722897
2016-11-17,1.0973182537427029,1.0597818373975987,1.0614882098021967,1.0872660718611942
2016-11-18,1.0944344997668052,1.0571080880403299,1.0577464718459304,1.0844323987621984
2016-11-21,1.0997741380326558,1.0632535022617333,1.0613359070831545,1.088925005782196
2016-11-22,1.1014732469588053,1.0637580343940574,1.0616835941836797,1.0912364499834337
2016-11-23,1.1003093066982568,1.060499447673168,1.0555895491115959,1.0872635928220882
2016-11-25,1.1027432316335284,1.0611478716960916,1.055580128308008,1.087923313882843
2016-11-28,1.1011314328613964,1.0645146360432243,1.0588919526896274,1.0887759591784065
2016-11-29,1.1029105273940165,1.0650635103413504,1.059312920960493,1.0892130482237878
2016-11-30,1.099584640165423,1.057798658312169,1.0509111423717175,1.0824727833599577
2016-12-01,1.0957083150652887,1.0530072801765227,1.0468154855470166,1.0786520166024762
2016-12-02,1.0974084043371088,1.057910202829398,1.0501476364060476,1.0818115837395295
2016-12-05,1.1017529612130543,1.0593645495475144,1.050110524658896,1.0848124720498853
2016-12-06,1.1037844322481318,1.0596786788980868,1.050578415117198,1.0875394040121082
2016-12-07,1.1136608798558154,1.0676123466820016,1.0572488060662928,1.095631913586986
2016-12-08,1.114515894992241,1.0628767956323952,1.0542475043402666,1.0959245286015125
2016-12-09,1.117291300314856,1.0585632017529667,1.0500304708028358,1.092495738234395
2016-12-12,1.1161044380882963,1.0598132926278627,1.0510895868710717,1.0912018398107102
2016-12-13,1.1212234748791639,1.063543372542455,1.0530611139794999,1.092940776246093
2016-12-14,1.113177516855071,1.0529632868923209,1.0442040577639795,1.0822677146418032
2016-12-15,1.115460699672977,1.0548107719600701,1.0432225616999444,1.08252309663244
2016-12-16,1.1144039311081744,1.0542888628456533,1.043655556458107,1.0830223857591632
2016-12-19,1.1170236151410822,1.0601862133065607,1.048391198918409,1.0882921059095911
2016-12-20,1.1191933678706603,1.058717928787148,1.046096975937392,1.0882581344872764
2016-12-21,1.1182775828746814,1.0595525772166745,1.046726638280172,1.0880252793933065
2016-12-22,1.1171144795046821,1.0578828292572193,1.0451184031689482,1.0852036145438908
2016-12-23,1.118219948490288,1.0597662174344011,1.0468579901655273,1.0874484833386977
2016-12-27,1.1195503579307715,1.0606268200992406,1.0482370431971777,1.0891485775330625
2016-12-28,1.1147027315243374,1.0619535955114687,1.0487080918377951,1.0872256667070237
2016-12-29,1.115929061156458,1.0650359629756014,1.0530982951022043,1.0914835932942852
2016-12-30,1.1144091110537917,1.064660929505108,1.0507932707247254,1.0888518279168629
2017-01-03,1.1199483366637522,1.0684974718694844,1.056105658251086,1.0944428090962883
2017-01-04,1.1240548566668433,1.0731167391965244,1.0596283641004167,1.10102997697727
2017-01-05,1.1253951230487282,1.0823520616553193,1.0677142977025378,1.105849771190337
2017-01-06,1.1263017083763698,1.0780060606084658,1.0642053409356007,1.1022852868481787
2017-01-09,1.1248233371025533,1.0805242399302424,1.067723460218749,1.1031767791772653
