Date,ticker,value
2015-09-24,SPY,0.9686423809231437
2015-09-24,TLT,1.0319864990436736
2015-09-24,VBR,0.9666793639653602
2015-09-24,VV,0.9692724913634219
2015-09-25,AGG,1.00553002301981
2015-09-25,BIL,0.9999999999999999
2015-09-25,DBC,0.9876141476620053
2015-09-25,GLD,1.0232969905589173
2015-09-25,IEF,1.0100178622943141
2015-09-25,SPY,0.9683915438425509
2015-09-25,TLT,1.0230640500995793
2015-09-25,VBR,0.9643502615456944
2015-09-25,VV,0.9679411867595922
2015-09-28,AGG,1.0079261391268979
2015-09-28,BIL,1.0002191055175904
2015-09-28,DBC,0.9739244315319624
2015-09-28,GLD,1.0103438694959013
2015-09-28,IEF,1.0157830311417302
2015-09-28,SPY,0.9440874743228822
2015-09-28,TLT,1.0405720261736984
2015-09-28,VBR,0.9406669394551751
2015-09-28,VV,0.9419696429533031
2015-09-29,AGG,1.009492079387396
2015-09-29,BIL,1.0002191055175904
2015-09-29,DBC,0.9804432525084331
2015-09-29,GLD,1.0062436475033374
2015-09-29,IEF,1.0192797100331612
2015-09-29,SPY,0.9446402382283124
2015-09-29,TLT,1.0435183568451067
2015-09-29,VBR,0.9387996932459887
2015-09-29,VV,0.9426241912236093
2015-09-30,AGG,1.0098618037686466
2015-09-30,BIL,0.9999999999999997
2015-09-30,DBC,0.9876141476620054
2015-09-30,GLD,0.9958065701381041
2015-09-30,IEF,1.019468847558903
2015-09-30,SPY,0.9622652957494869
2015-09-30,TLT,1.0398986006664508
2015-09-30,VBR,0.9517714934051286
2015-09-30,VV,0.9608480689401173
2015-10-01,AGG,1.0106465700188345
2015-10-01,BIL,1.0002191055175902
2015-10-01,DBC,0.981095255544996
2015-10-01,GLD,0.9945951522238787
2015-10-01,IEF,1.02026360005027
2015-10-01,SPY,0.9647761080122192
2015-10-01,TLT,1.0443354486905452
2015-10-01,VBR,0.9510833432516643
2015-10-01,VV,0.9631397248794378
2015-10-02,AGG,1.0136928815437716
2015-10-02,BIL,1.0002191055175902
2015-10-02,DBC,0.9876141476620054
2015-10-02,GLD,1.0156555804994636
2015-10-02,IEF,1.0251856386154026
2015-10-02,SPY,0.9791878466812147
2015-10-02,TLT,1.0506615341491035
2015-10-02,VBR,0.9628765979486172
2015-10-02,VV,0.9759071993824194
2015-10-05,AGG,1.0099074896911926
2015-10-05,BIL,0.9999999999999994
2015-10-05,DBC,1.0006520030365627
2015-10-05,GLD,1.013605433954795
2015-10-05,IEF,1.0195067821735517
2015-10-05,SPY,0.996612162198454
2015-10-05,TLT,1.0364065386079446
2015-10-05,VBR,0.9859702343628916
2015-10-05,VV,0.9946769434315429
2015-10-06,AGG,1.0123999515139726
2015-10-06,BIL,0.9999999999999994
2015-10-06,DBC,1.0202086082470523
2015-10-06,GLD,1.023762958808805
2015-10-06,IEF,1.0215895264046342
2015-10-06,SPY,0.9931976492207095
2015-10-06,TLT,1.0408771708000422
2015-10-06,VBR,0.9857734889396315
2015-10-06,VV,0.9909667228877873
2015-10-07,AGG,1.011661700164764
2015-10-07,BIL,0.9999999999999994
2015-10-07,DBC,1.0182529548400572
2015-10-07,GLD,1.0222719172865833
2015-10-07,IEF,1.0190338044723217
2015-10-07,SPY,1.0013325832936897
2015-10-07,TLT,1.0374187256611824
2015-10-07,VBR,0.9991389634764698
2015-10-07,VV,0.9990419087771377
2015-10-08,AGG,1.0102765693114395
2015-10-08,BIL,0.9999999999999994
2015-10-08,DBC,1.022816122409533
2015-10-08,GLD,1.017053414152353
2015-10-08,IEF,1.0163825765690115
2015-10-08,SPY,1.0103711276573561
2015-10-08,TLT,1.0287310097853664
2015-10-08,VBR,1.0123076925900483
2015-10-08,VV,1.0082086308001863
2015-10-09,AGG,1.0094456565951313
2015-10-09,BIL,0.9999999999999994
2015-10-09,DBC,1.027379432260086
2015-10-09,GLD,1.033174962901704
2015-10-09,IEF,1.016951149499156
2015-10-09,SPY,1.0109736249421397
2015-10-09,TLT,1.031429812889228
2015-10-09,VBR,1.012110855401199
2015-10-09,VV,1.0091906006042954
2015-10-12,AGG,1.0120310561111552
2015-10-12,BIL,0.9999999999999994
2015-10-12,DBC,1.0110822019675625
2015-10-12,GLD,1.0372751848942678
2015-10-12,IEF,1.0203587489896007
2015-10-12,SPY,1.0119278728554402
2015-10-12,TLT,1.0392746806727124
2015-10-12,VBR,1.0111284130031477
2015-10-12,VV,1.0095181204038648
2015-10-13,AGG,1.0121229806085363
2015-10-13,BIL,0.9999999999999994
2015-10-13,DBC,1.0045632387100145
2015-10-13,GLD,1.042400551255939
2015-10-13,IEF,1.021305239939562
2015-10-13,SPY,1.0055506972574573
2015-10-13,TLT,1.0410457571433438
2015-10-13,VBR,1.0015958035963122
2015-10-13,VV,1.0027521293208934
2015-10-14,AGG,1.0159089251134041
2015-10-14,BIL,0.9999999999999994
2015-10-14,DBC,1.0071708951535723
2015-10-14,GLD,1.0605721754531854
2015-10-14,IEF,1.0268896615054173
2015-10-14,SPY,1.0007297243116018
2015-10-14,TLT,1.0501556078708407
2015-10-14,VBR,0.9943238394795941
2015-10-14,VV,0.9984963372418217
2015-10-15,AGG,1.0145233337165056
2015-10-15,BIL,0.9999999999999994
2015-10-15,DBC,1.0045632387100145
2015-10-15,GLD,1.0557264326995106
2015-10-15,IEF,1.023387180849393
2015-10-15,SPY,1.0160959821668762
2015-10-15,TLT,1.045010212184644
2015-10-15,VBR,1.007885325314979
2015-10-15,VV,1.013228242681854
2015-10-16,AGG,1.0135081114618611
2015-10-16,BIL,0.9999999999999994
2015-10-16,DBC,1.0052152417465774
2015-10-16,GLD,1.048271367281948
2015-10-16,IEF,1.022535392549178
2015-10-16,SPY,1.0207153088655356
2015-10-16,TLT,1.045347719367961
2015-10-16,VBR,1.0070007968006118
2015-10-16,VV,1.0179203347639523
2015-10-19,AGG,1.0145233337165056
2015-10-19,BIL,0.9999999999999994
2015-10-19,DBC,0.9869622869065202
2015-10-19,GLD,1.0438915216813878
2015-10-19,IEF,1.0220622363321143
2015-10-19,SPY,1.0212174351483516
2015-10-19,TLT,1.0424799954240842
2015-10-19,VBR,1.0072955478731451
2015-10-19,VV,1.0178114562947285
2015-10-20,AGG,1.0124924286636425
2015-10-20,BIL,0.9997812974350848
2015-10-20,DBC,0.9889179403135152
2015-10-20,GLD,1.0505079295652804
2015-10-20,IEF,1.0185603804815078
2015-10-20,SPY,1.019912069576817
2015-10-20,TLT,1.036069198672984
2015-10-20,VBR,1.011422980544503
2015-10-20,VV,1.0166109434260402
2015-10-21,AGG,1.0148925054454672
2015-10-21,BIL,0.9999999999999996
2015-10-21,DBC,0.9804432525084334
2015-10-21,GLD,1.0411891333417134
2015-10-21,IEF,1.0220622363321143
2015-10-21,SPY,1.0135847177825135
2015-10-21,TLT,1.0463601572937336
2015-10-21,VBR,0.9986477422774448
2015-10-21,VV,1.0106088704114313
2015-10-22,AGG,1.0150776439622367
2015-10-22,BIL,0.9999999999999996
2015-10-22,DBC,0.9837027697074768
2015-10-22,GLD,1.040816372961158
2015-10-22,IEF,1.0231032514159883
2015-10-22,SPY,1.0307079202938503
2015-10-22,TLT,1.048131233764365
2015-10-22,VBR,1.0065093003048187
2015-10-22,VV,1.0267597335189644
2015-10-23,AGG,1.0133234334886652
2015-10-23,BIL,0.9999999999999996
2015-10-23,DBC,0.9778357383459529
2015-10-23,GLD,1.0390457789277128
2015-10-23,IEF,1.017329781582308
2015-10-23,SPY,1.042006439839656
2015-10-23,TLT,1.0391903038768828
2015-10-23,VBR,1.015255845674506
2015-10-23,VV,1.037999764948287
2015-10-26,AGG,1.013784990258582
2015-10-26,BIL,0.9997812974350849
2015-10-26,DBC,0.9752282241834723
2015-10-26,GLD,1.038393466035934
2015-10-26,IEF,1.0199796706168656
2015-10-26,SPY,1.039445351651614
2015-10-26,TLT,1.0461069432820673
2015-10-26,VBR,1.0103420736692323
2015-10-26,VV,1.0358171840097232
2015-10-27,AGG,1.015262874587721
2015-10-27,BIL,0.9997812974350849
2015-10-27,DBC,0.970664985473458
2015-10-27,GLD,1.0407231650918256
2015-10-27,IEF,1.022535392549178
2015-10-27,SPY,1.037436936944676
2015-10-27,TLT,1.0487216204626346
2015-10-27,VBR,0.9997285573871262
2015-10-27,VV,1.0330886384727775
2015-10-28,AGG,1.012215457758206
2015-10-28,BIL,0.9997812974350849
2015-10-28,DBC,0.9869622869065201
2015-10-28,GLD,1.0323362342712608
2015-10-28,IEF,1.0172347219008941
2015-10-28,SPY,1.0492374923489718
2015-10-28,TLT,1.0445040350338466
2015-10-28,VBR,1.0228227443949356
2015-10-28,VV,1.0457475293038347
2015-10-29,AGG,1.0078755714424663
2015-10-29,BIL,0.9997812974350849
2015-10-29,DBC,0.9810952555449962
2015-10-29,GLD,1.0224583330252472
2015-10-29,IEF,1.0109879173343164
2015-10-29,SPY,1.04863472379121
2015-10-29,TLT,1.0278874090754297
2015-10-29,VBR,1.0166315036223097
2015-10-29,VV,1.0447650681708933
2015-10-30,AGG,1.0105532638907306
2015-10-30,BIL,0.9997812974350849
2015-10-30,DBC,0.9908735225799717
2015-10-30,GLD,1.0185444556745746
2015-10-30,IEF,1.0129755126260682
2015-10-30,SPY,1.0441153159728875
2015-10-30,TLT,1.0356474819421935
2015-10-30,VBR,1.014862079531218
2015-10-30,VV,1.0404002993568313
2015-11-02,AGG,1.0085648209553955
2015-11-02,BIL,0.9997812974350849
2015-11-02,DBC,0.9856584231144719
2015-11-02,GLD,1.011928047790682
2015-11-02,IEF,1.0100654367639796
2015-11-02,SPY,1.0564683640096353
2015-11-02,TLT,1.0308880954626845
2015-11-02,VBR,1.0328464832352076
2015-11-02,VV,1.0525132255895064
2015-11-03,AGG,1.0067143568748467
2015-11-03,BIL,0.9999999999999997
2015-11-03,DBC,1.0032595171990435
2015-11-03,GLD,0.9969248512797704
2015-11-03,IEF,1.0074115311231648
2015-11-03,SPY,1.0595313976318412
2015-11-03,TLT,1.0224352799035028
2015-11-03,VBR,1.034713729444394
2015-11-03,VV,1.0556778745979458
2015-11-04,AGG,1.0067143568748467
2015-11-04,BIL,0.999781297435085
2015-11-04,DBC,0.9863102838699572
2015-11-04,GLD,0.9875128471868713
2015-11-04,IEF,1.0063681060755367
2015-11-04,SPY,1.0563175362337056
2015-11-04,TLT,1.0236183947770328
2015-11-04,VBR,1.0311757989181027
2015-11-04,VV,1.05262210405873
2015-11-05,AGG,1.0062515105829224
2015-11-05,BIL,0.999781297435085
2015-11-05,DBC,0.9784876702419768
2015-11-05,GLD,0.9844376273698686
2015-11-05,IEF,1.0057044734639786
2015-11-05,SPY,1.0552630077427638
2015-11-05,TLT,1.020913654356517
2015-11-05,VBR,1.0327482022891668
2015-11-05,VV,1.0513131057838838
2015-11-06,AGG,1.0014413171693586
2015-11-06,BIL,0.999781297435085
2015-11-06,DBC,0.9726206388804529
2015-11-06,GLD,0.9700866726539629
2015-11-06,IEF,0.9988788313068219
2015-11-06,SPY,1.054710695958964
2015-11-06,TLT,1.005950445649969
2015-11-06,VBR,1.0344188866062716
2015-11-06,VV,1.0504398179174654
2015-11-09,AGG,1.0007937929042388
2015-11-09,BIL,0.9999999999999998
2015-11-09,DBC,0.9641460222159098
2015-11-09,GLD,0.9728823399597422
2015-11-09,IEF,0.9971729340005543
2015-11-09,SPY,1.0448687314579268
2015-11-09,TLT,1.0002872490522021
2015-11-09,VBR,1.0225280850879914
2015-11-09,VV,1.0412735872232493
2015-11-10,AGG,1.0026440727673578
2015-11-10,BIL,0.9997812974350851
2015-11-10,DBC,0.9621903688089147
2015-11-10,GLD,0.9708321934150738
2015-11-10,IEF,0.9990687721538152
2015-11-10,SPY,1.047278720597061
2015-11-10,TLT,1.0032457052294532
2015-11-10,VBR,1.0255743355873108
2015-11-10,VV,1.0429103018291976
2015-11-11,AGG,1.0013488400196886
2015-11-11,BIL,0.9999999999999999
2015-11-11,DBC,0.9524120306334006
2015-11-11,GLD,0.9675706289561798
2015-11-11,IEF,0.9985949018734168
2015-11-11,SPY,1.0431613393325654
2015-11-11,TLT,1.0011321877489894
2015-11-11,VBR,1.0195796567067665
2015-11-11,VV,1.0388726597516391
2015-11-12,AGG,1.002274072059963
2015-11-12,BIL,0.9999999999999999
2015-11-12,DBC,0.9387223145033577
2015-11-12,GLD,0.967756973598071
2015-11-12,IEF,0.9991631177718943
2015-11-12,SPY,1.0285990441606185
2015-11-12,TLT,1.0059504456499688
2015-11-12,VBR,0.998156245781651
2015-11-12,VV,1.0247954008476796
2015-11-13,AGG,1.0042166448553225
2015-11-13,BIL,0.9997812974350853
2015-11-13,DBC,0.9315516327714014
2015-11-13,GLD,0.9650545141616238
2015-11-13,IEF,1.0029556866575842
2015-11-13,SPY,1.0170498683828721
2015-11-13,TLT,1.011699106157882
2015-11-13,VBR,0.9900977587998386
2015-11-13,VV,1.0137741090144687
2015-11-16,AGG,1.005049307637212
2015-11-16,BIL,1.0
2015-11-16,DBC,0.9361147292003384
2015-11-16,GLD,0.9664523478145134
2015-11-16,IEF,1.0042830411386172
2015-11-16,SPY,1.0325157738455053
2015-11-16,TLT,1.0107691216718395
2015-11-16,VBR,1.0012025880465598
2015-11-16,VV,1.0282876679214548
2015-11-17,AGG,1.0057897695955758
2015-11-17,BIL,0.9997812974350854
2015-11-17,DBC,0.9217732945958873
2015-11-17,GLD,0.9536855713933885
2015-11-17,IEF,1.0039980406102103
2015-11-17,SPY,1.0317628104820966
2015-11-17,TLT,1.0124598353071967
2015-11-17,VBR,0.9970750636096128
2015-11-17,VV,1.0273052067885133
2015-11-18,AGG,1.0050493076372118
2015-11-18,BIL,0.9997812974350854
2015-11-18,DBC,0.9256845302693388
2015-11-18,GLD,0.9545243000238314
2015-11-18,IEF,1.0035244381035622
2015-11-18,SPY,1.0481324166597419
2015-11-18,TLT,1.0145732691634821
2015-11-18,VBR,1.013093481330429
2015-11-18,VV,1.0440014448998294
2015-11-19,AGG,1.0055116933855621
2015-11-19,BIL,1.0000000000000002
2015-11-19,DBC,0.9256845302693388
2015-11-19,GLD,0.9650545141616237
2015-11-19,IEF,1.0057044734639784
2015-11-19,SPY,1.0472289872177079
2015-11-19,TLT,1.021335872832376
2015-11-19,VBR,1.0112263268868318
2015-11-19,VV,1.043346896629523
2015-11-20,AGG,1.0048642612291572
2015-11-20,BIL,0.9997812974350856
2015-11-20,DBC,0.9243807376178292
2015-11-20,GLD,0.9606746685610635
2015-11-20,IEF,1.0043772082408622
2015-11-20,SPY,1.0510447129303444
2015-11-20,TLT,1.018208161318397
2015-11-20,VBR,1.0160419097116538
2015-11-20,VV,1.0469482387040547
2015-11-23,AGG,1.0051422453304562
2015-11-23,BIL,1.0000000000000004
2015-11-23,DBC,0.9315516327714013
2015-11-23,GLD,0.9529401217290505
2015-11-23,IEF,1.0057044734639786
2015-11-23,SPY,1.0498401704824079
2015-11-23,TLT,1.021335872832376
2015-11-23,VBR,1.0198743160137107
2015-11-23,VV,1.0458566043045903
2015-11-24,AGG,1.006066740501012
2015-11-24,BIL,0.9997812974350858
2015-11-24,DBC,0.9465450704124151
2015-11-24,GLD,0.959276906004947
2015-11-24,IEF,1.0066523032826924
2015-11-24,SPY,1.0512459070559101
2015-11-24,TLT,1.0212509106672991
2015-11-24,VBR,1.0252795845147775
2015-11-24,VV,1.0474935154420715
2015-11-25,AGG,1.0065298631190807
2015-11-25,BIL,0.9997812974350858
2015-11-25,DBC,0.9452412777609055
2015-11-25,GLD,0.9548038525350548
2015-11-25,IEF,1.0072211439865875
2015-11-25,SPY,1.051095621825937
2015-11-25,TLT,1.0236183947770328
2015-11-25,VBR,1.0290138016363828
2015-11-25,VV,1.047602786974361
2015-11-27,AGG,1.0062515105829224
2015-11-27,BIL,1.0000000000000007
2015-11-27,DBC,0.9308995585942998
2015-11-27,GLD,0.9435281176361515
2015-11-27,IEF,1.0082642120025482
2015-11-27,SPY,1.052300525971178
2015-11-27,TLT,1.0226041171193394
2015-11-27,VBR,1.03176520929758
2015-11-27,VV,1.0484752887146476
2015-11-30,AGG,1.006621603399032
2015-11-30,BIL,1.0000000000000007
2015-11-30,DBC,0.9250325983733146
2015-11-30,GLD,0.9497716940427159
2015-11-30,IEF,1.0086431118594499
2015-11-30,SPY,1.0479318555044592
2015-11-30,TLT,1.0266614786226478
2015-11-30,VBR,1.0282275540680563
2015-11-30,VV,1.044001444899829
2015-12-01,AGG,1.0101492750675705
2015-12-01,BIL,0.999781297435086
2015-12-01,DBC,0.9354628684448529
2015-12-01,GLD,0.9531264663709418
2015-12-01,IEF,1.014007780434094
2015-12-01,SPY,1.0579241956597956
2015-12-01,TLT,1.0405288760977327
2015-12-01,VBR,1.0362859492842795
2015-12-01,VV,1.054368581525799
2015-12-02,AGG,1.008942743012264
2015-12-02,BIL,0.999781297435086
2015-12-02,DBC,0.9159061920938248
2015-12-02,GLD,0.9383096145019214
2015-12-02,IEF,1.011159381792528
2015-12-02,SPY,1.0471281640941101
2015-12-02,TLT,1.040867637643723
2015-12-02,VBR,1.0227242799177163
2015-12-02,VV,1.0434557750987463
2015-12-03,AGG,1.0015162936632147
2015-12-03,BIL,1.0000000000000009
2015-12-03,DBC,0.9263364621653631
2015-12-03,GLD,0.9482807236172671
2015-12-03,IEF,1.0005255506142379
2015-12-03,SPY,1.0324654979201957
2015-12-03,TLT,1.0125734805654045
2015-12-03,VBR,1.0083765465140049
2015-12-03,VV,1.028396644656444
2015-12-04,AGG,1.00476552068688
2015-12-04,BIL,1.0000000000000009
2015-12-04,DBC,0.9250325983733149
2015-12-04,GLD,0.9693411518928519
2015-12-04,IEF,1.0042283260356066
2015-12-04,SPY,1.0526017294014067
2015-12-04,TLT,1.0214688352757537
2015-12-04,VBR,1.0175158486054987
2015-12-04,VV,1.0482575317761997
2015-12-07,AGG,1.0062500368434855
2015-12-07,BIL,1.0000000000000009
2015-12-07,DBC,0.8983050268687145
2015-12-07,GLD,0.956760791210391
2015-12-07,IEF,1.0074566063711592
2015-12-07,SPY,1.0462245538034238
2015-12-07,TLT,1.0313797220064698
2015-12-07,VBR,1.0040529190129224
2015-12-07,VV,1.041273587223248
2015-12-08,AGG,1.006622156051321
2015-12-08,BIL,0.9997812974350863
2015-12-08,DBC,0.8937419304397775
2015-12-08,GLD,0.958344969505172
2015-12-08,IEF,1.0080264289121392
2015-12-08,SPY,1.0391946049953475
2015-12-08,TLT,1.0318879897617226
2015-12-08,VBR,0.9952078174004266
2015-12-08,VV,1.0354899590074516
2015-12-09,AGG,1.006622156051321
2015-12-09,BIL,0.9995624941320026
2015-12-09,DBC,0.894393791195263
2015-12-09,GLD,0.9564812386991679
2015-12-09,IEF,1.009545509398502
2015-12-09,SPY,1.031109765999025
2015-12-09,TLT,1.0307869938312095
2015-12-09,VBR,0.9860686988401112
2015-12-09,VV,1.0265413869859163
2015-12-10,AGG,1.0064359122299738
2015-12-10,BIL,0.9997812974350864
2015-12-10,DBC,0.8911343451367583
2015-12-10,GLD,0.9556425811654978
2015-12-10,IEF,1.007361814463496
2015-12-10,SPY,1.0337712251890347
2015-12-10,TLT,1.0321423745118834
2015-12-10,VBR,0.9875424542027774
2015-12-10,VV,1.0294876894613096
2015-12-11,AGG,1.0089427430122642
2015-12-11,BIL,1.000000000000001
2015-12-11,DBC,0.8820078677167297
2015-12-11,GLD,0.9608610842997279
2015-12-11,IEF,1.015431801239043
2015-12-11,SPY,1.0137354551341173
2015-12-11,TLT,1.048407277176685
2015-12-11,VBR,0.9693622227314199
2015-12-11,VV,1.0092996756050505
2015-12-14,AGG,1.0042084471797046
2015-12-14,BIL,1.000000000000001
2015-12-14,DBC,0.8761408363552058
2015-12-14,GLD,0.9485602761284906
2015-12-14,IEF,1.0079315477465594
2015-12-14,SPY,1.0188576315102016
2015-12-14,TLT,1.0348532194974098
2015-12-14,VBR,0.9619918859030717
2015-12-14,VV,1.0137741090144676
2015-12-15,AGG,1.0043011085468043
2015-12-15,BIL,0.9997812974350865
2015-12-15,DBC,0.8741852540887494
2015-12-15,GLD,0.9460441613339347
2015-12-15,IEF,1.0053674355700657
2015-12-15,SPY,1.0295533824982455
2015-12-15,TLT,1.0287540064343768
2015-12-15,VBR,0.9736863090604485
2015-12-15,VV,1.0247954008476783
2015-12-16,AGG,1.0025370424407483
2015-12-16,BIL,1.0000000000000013
2015-12-16,DBC,0.8702738761342206
2015-12-16,GLD,0.957506311971502
2015-12-16,IEF,1.0027092455492437
2015-12-16,SPY,1.044617713528682
2015-12-16,TLT,1.0265515128282814
2015-12-16,VBR,0.9854790131638662
2015-12-16,VV,1.0394183295527202
2015-12-17,AGG,1.003930002534832
2015-12-17,BIL,0.9997812974350867
2015-12-17,DBC,0.8611473987141919
2015-12-17,GLD,0.9365390204684765
2015-12-17,IEF,1.006886337540595
2015-12-17,SPY,1.0286994151625863
2015-12-17,TLT,1.0381574616516223
2015-12-17,VBR,0.9734898389339561
2015-12-17,VV,1.0241357427575166
2015-12-18,AGG,1.0060651746528608
2015-12-18,BIL,1.0000000000000016
2015-12-18,DBC,0.8650587055281822
2015-12-18,GLD,0.9508899751843822
2015-12-18,IEF,1.0104945888280512
2015-12-18,SPY,1.0103732978411828
2015-12-18,TLT,1.0439175786719521
2015-12-18,VBR,0.9596329596669135
2015-12-18,VV,1.0060335180598705
2015-12-21,AGG,1.0051366266988533
2015-12-21,BIL,0.9997812974350869
2015-12-21,DBC,0.861147398714192
2015-12-21,GLD,0.9612338446802834
2015-12-21,IEF,1.0109693516876177
2015-12-21,SPY,1.0187077079775329
2015-12-21,TLT,1.0436632775459693
2015-12-21,VBR,0.9662175995204704
2015-12-21,VV,1.014261605481813
2015-12-22,AGG,1.0043941383487636
2015-12-22,BIL,0.9997812974350869
2015-12-22,DBC,0.8572360207596632
2015-12-22,GLD,0.9562016861879445
2015-12-22,IEF,1.0081211315618854
2015-12-22,SPY,1.0279519676830695
2015-12-22,TLT,1.03612397250972
2015-12-22,VBR,0.9768312075681658
2015-12-22,VV,1.0231483683362528
2015-12-23,AGG,1.004208447179705
2015-12-23,BIL,0.9997812974350869
2015-12-23,DBC,0.8728813191561626
2015-12-23,GLD,0.9534060188821653
2015-12-23,IEF,1.005842376945466
2015-12-23,SPY,1.0406815426136846
2015-12-23,TLT,1.0283303663474879
2015-12-23,VBR,0.9913266835705008
2015-12-23,VV,1.0359842358126818
2015-12-24,AGG,1.004691925823747
2015-12-24,BIL,1.0000000000000018
2015-12-24,DBC,0.8728813191561626
2015-12-24,GLD,0.9603019792772812
2015-12-24,IEF,1.0076868917965554
2015-12-24,SPY,1.0389638421151481
2015-12-24,TLT,1.0342224423210573
2015-12-24,VBR,0.9927129863266527
2015-12-24,VV,1.0348872950618293
2015-12-28,AGG,1.004691925823747
2015-12-28,BIL,0.9997812974350871
2015-12-28,DBC,0.8604954668181679
2015-12-28,GLD,0.9530332585016098
2015-12-28,IEF,1.007877725222717
2015-12-28,SPY,1.0365898418578006
2015-12-28,TLT,1.037277986169228
2015-12-28,VBR,0.987168234129991
2015-12-28,VV,1.031925171798038
2015-12-29,AGG,1.0021803053882865
2015-12-29,BIL,0.9997812974350871
2015-12-29,DBC,0.8748370437036964
2015-12-29,GLD,0.952380945609831
2015-12-29,IEF,1.0025514375523057
2015-12-29,SPY,1.0476521730638413
2015-12-29,TLT,1.020044799144757
2015-12-29,VBR,0.9960792234355375
2015-12-29,VV,1.0428961515588278
2015-12-30,AGG,1.0019944300017982
2015-12-30,BIL,1.000000000000002
2015-12-30,DBC,0.8663624981796919
2015-12-30,GLD,0.9451122959309325
2015-12-30,IEF,1.002932479599211
2015-12-30,SPY,1.0402267082534173
2015-12-30,TLT,1.0190267583990433
2015-12-30,VBR,0.9873663560370891
2015-12-30,VV,1.0352165836451948
2015-12-31,AGG,1.004691925823747
2015-12-31,BIL,0.9997812974350874
2015-12-31,DBC,0.8709257368897063
2015-12-31,GLD,0.9454850563114878
2015-12-31,IEF,1.004073642065757
2015-12-31,SPY,1.02982085765484
2015-12-31,TLT,1.0236104504801011
2015-12-31,VBR,0.977959740784235
2015-12-31,VV,1.0257813012824455
2016-01-04,AGG,1.0043200829420558
2016-01-04,BIL,1.0000000000000022
2016-01-04,DBC,0.8644067736321582
2016-01-04,GLD,0.9588109377550594
2016-01-04,IEF,1.0083524880822834
2016-01-04,SPY,1.0154244006969548
2016-01-04,TLT,1.0309959706525944
2016-01-04,VBR,0.963602922587192
2016-01-04,VV,1.0109705866977226
2016-01-05,AGG,1.0047845871908467
2016-01-05,BIL,1.0000000000000022
2016-01-05,DBC,0.855932370389231
2016-01-05,GLD,0.9615133971915066
2016-01-05,IEF,1.008067755327627
2016-01-05,SPY,1.017141649073861
2016-01-05,TLT,1.0268365876518513
2016-01-05,VBR,0.9657809788470231
2016-01-05,VV,1.0129456303375493
2016-01-06,AGG,1.0085985327450169
2016-01-06,BIL,0.9995624941320038
2016-01-06,DBC,0.8422425831186494
2016-01-06,GLD,0.975398383657525
2016-01-06,IEF,1.0141530923226771
2016-01-06,SPY,1.004311612716952
2016-01-06,TLT,1.0406737131744186
2016-01-06,VBR,0.950730688092342
2016-01-06,VV,0.9996705148851003
2016-01-07,AGG,1.0085052266169134
2016-01-07,BIL,0.9997812974350876
2016-01-07,DBC,0.8383312051641206
2016-01-07,GLD,0.9891902333509842
2016-01-07,IEF,1.0163405360901896
2016-01-07,SPY,0.9802166946635454
2016-01-07,TLT,1.0425413755709
2016-01-07,VBR,0.9266708517893059
2016-01-07,VV,0.9753152464053385
2016-01-08,AGG,1.0107382181900715
2016-01-08,BIL,0.9997812974350876
