Date,AGG,BIL,DBC,GLD,IEF,SHY,SPY,TLT,VBR,VV
2018-12-06,87.4260482788086,77.53079986572266,13.562799453735352,117.13999938964844,88.14429473876953,72.12664794921875,242.65109252929688,98.48889923095703,108.77302551269531,111.37355041503906
2018-12-07,87.54222869873047,77.5392837524414,13.720098495483398,118.08999633789062,88.40226745605469,72.20466613769531,237.012939453125,98.6722412109375,107.05680847167969,108.76007080078125
2018-12-10,87.60032653808594,77.54774475097656,13.501626014709473,117.68000030517578,88.4538345336914,72.20466613769531,237.46249389648438,99.0805435180664,106.19868469238281,108.93968963623047
2018-12-11,87.6252212524414,77.5392837524414,13.580276489257812,117.54000091552734,88.23027801513672,72.13532257080078,237.5164794921875,99.06393432617188,106.01664733886719,108.93069458007812
2018-12-12,87.558837890625,77.55624389648438,13.536581039428711,117.79000091552734,87.98953247070312,72.12664794921875,238.71241760253906,98.62224578857422,106.76209259033203,109.53240966796875
2018-12-13,87.58375549316406,77.5647201538086,13.711359977722168,117.52999877929688,88.0411605834961,72.19596862792969,238.6315155029297,98.38892364501953,105.52257537841797,109.43365478515625
2018-12-14,87.6086654663086,77.57318878173828,13.501626014709473,117.05999755859375,88.17872619628906,72.23932647705078,234.2252197265625,98.73062133789062,104.17040252685547,107.43985748291016
2018-12-17,87.75798797607422,77.5816650390625,13.34432601928711,117.87000274658203,88.4366455078125,72.30872344970703,229.630126953125,99.30554962158203,101.84740447998047,105.17665100097656
2018-12-18,88.01580810546875,77.5816650390625,13.064679145812988,118.1500015258789,88.6546401977539,72.35124969482422,229.37835693359375,99.90030670166016,101.8040771484375,105.2035903930664
2018-12-19,88.09901428222656,77.57317352294922,13.117114067077637,117.43000030517578,88.96480560302734,72.36862182617188,225.94320678710938,101.2200698852539,99.93181610107422,103.55107879638672
2018-12-20,88.01580810546875,77.59014892578125,12.994768142700195,119.23999786376953,88.85276794433594,72.3599624633789,222.26528930664062,100.85254669189453,98.54496002197266,101.97042846679688
2018-12-21,87.97420501708984,77.60712432861328,12.881162643432617,118.72000122070312,88.93033599853516,72.41203308105469,217.71119689941406,100.83578491210938,96.66402435302734,99.85092163085938
2018-12-24,88.03245544433594,77.6156005859375,12.738638877868652,120.0199966430664,89.15433502197266,72.47282409667969,211.95860290527344,101.3370132446289,94.25141906738281,97.23725891113281
2018-12-26,87.86613464355469,77.60712432861328,13.021916389465332,119.66000366210938,88.73218536376953,72.40338134765625,222.6678466796875,100.25106811523438,98.37284088134766,102.04356384277344
2018-12-27,88.00752258300781,77.63257598876953,12.897982597351074,120.56999969482422,88.95614624023438,72.48155975341797,224.37733459472656,100.267822265625,98.72210693359375,102.87471008300781
2018-12-28,88.33182525634766,77.64112854003906,12.791753768920898,121.05999755859375,89.43865203857422,72.58572387695312,224.08786010742188,101.11146545410156,98.8618392944336,102.82049560546875
2018-12-31,88.55633544921875,77.6495590209961,12.827163696289062,121.25,89.7746353149414,72.61177062988281,226.05062866210938,101.49569702148438,99.59529876708984,103.76912689208984
2019-01-02,88.62289428710938,77.64112854003906,12.862573623657227,121.33000183105469,89.9642333984375,72.62046813964844,226.28579711914062,102.0302963256836,99.8136215209961,103.78718566894531
2019-01-03,88.98878479003906,77.66654205322266,12.968802452087402,122.43000030517578,90.67928314208984,72.76808166503906,220.88595581054688,103.19132232666016,98.59114074707031,101.257568359375
2019-01-04,88.72265625,77.67505645751953,13.145851135253906,121.44000244140625,89.94696044921875,72.61177062988281,228.2847442626953,101.99687194824219,101.85684204101562,104.7448501586914
2019-01-07,88.57298278808594,77.67505645751953,13.243227005004883,121.86000061035156,89.6971435546875,72.55965423583984,230.08465576171875,101.69615173339844,103.07929992675781,105.53986358642578
2019-01-08,88.50643920898438,77.67505645751953,13.37601375579834,121.52999877929688,89.47309875488281,72.51625061035156,232.24635314941406,101.4288558959961,104.49386596679688,106.56073760986328
