Date,AGG,BIL,DBC,GLD,IEF,SPY,TLT,VBR,VV
2015-11-04,83.386474609375,75.71833038330078,13.221980094909668,105.97000122070312,86.02014923095703,178.24989318847656,93.38912200927734,85.73199462890625,81.72601318359375
2015-11-05,83.34813690185547,75.71833038330078,13.117114067077637,105.63999938964844,85.96342468261719,178.0719451904297,93.1423568725586,85.86272430419922,81.62438201904297
2015-11-06,82.94970703125,75.71833038330078,13.038463592529297,104.0999984741211,85.37999725341797,177.97874450683594,91.7771987915039,86.00162506103516,81.55657958984375
2015-11-09,82.89607238769531,75.73489379882812,12.924857139587402,104.4000015258789,85.23418426513672,176.3179473876953,91.2605209350586,85.01302337646484,80.84490966796875
2015-11-10,83.04933166503906,75.71833038330078,12.898640632629395,104.18000030517578,85.39623260498047,176.72462463378906,91.53043365478516,85.26628875732422,80.97198486328125
2015-11-11,82.94204711914062,75.73489379882812,12.767557144165039,103.83000183105469,85.35572814941406,176.0298309326172,91.33760833740234,84.76789093017578,80.65850067138672
2015-11-12,83.01868438720703,75.73489379882812,12.584039688110352,103.8499984741211,85.404296875,173.57249450683594,91.7771987915039,82.98674774169922,79.56553649902344
2015-11-13,83.1795883178711,75.71833038330078,12.487913131713867,103.55999755859375,85.72846984863281,171.6236114501953,92.30167388916016,82.31676483154297,78.7098388671875
2015-11-16,83.2485580444336,75.73489379882812,12.549083709716797,103.70999908447266,85.84192657470703,174.23342895507812,92.21682739257812,83.24002075195312,79.83667755126953
2015-11-17,83.30989074707031,75.71833038330078,12.356829643249512,102.33999633789062,85.81756591796875,174.1063690185547,92.37107849121094,82.89685821533203,79.7603988647461
2015-11-18,83.2485580444336,75.71833038330078,12.409261703491211,102.43000030517578,85.77708435058594,176.86868286132812,92.56389617919922,84.22863006591797,81.05670166015625
2015-11-19,83.28685760498047,75.73489379882812,12.409261703491211,103.55999755859375,85.96342468261719,176.7162322998047,93.18087768554688,84.07339477539062,81.0058822631836
2015-11-20,83.23323059082031,75.71833038330078,12.391783714294434,103.08999633789062,85.8499755859375,177.36012268066406,92.89552307128906,84.47376251220703,81.28549194335938
2015-11-23,83.25625610351562,75.73489379882812,12.487913131713867,102.26000213623047,85.96342468261719,177.1568603515625,93.18087768554688,84.79238891601562,81.20073699951172
2015-11-24,83.33283233642578,75.71833038330078,12.688907623291016,102.94000244140625,86.04444122314453,177.39407348632812,93.17312622070312,85.24178314208984,81.32782745361328
2015-11-25,83.3711929321289,75.71833038330078,12.671429634094238,102.45999908447266,86.09306335449219,177.36871337890625,93.38912200927734,85.55224609375,81.33631134033203
2015-11-27,83.34813690185547,75.73489379882812,12.479171752929688,101.25,86.18222045898438,177.57203674316406,93.29658508300781,85.78099822998047,81.404052734375
2015-11-30,83.37879180908203,75.73489379882812,12.400522232055664,101.91999816894531,86.21460723876953,176.8348388671875,93.66675567626953,85.48687744140625,81.05670166015625
2015-12-01,83.67098999023438,75.71833038330078,12.540345191955566,102.27999877929688,86.67315673828125,178.52101135253906,94.93193817138672,86.15685272216797,81.86161041259766
2015-12-02,83.57105255126953,75.71833038330078,12.278178215026855,100.69000244140625,86.4296875,176.69921875,94.96284484863281,85.02933502197266,81.01433563232422
2015-12-03,82.95591735839844,75.73489379882812,12.418001174926758,101.76000213623047,85.520751953125,174.22494506835938,92.3814468383789,83.83646392822266,79.84513854980469
2015-12-04,83.22505187988281,75.73489379882812,12.400522232055664,104.0199966430664,85.83724975585938,177.62286376953125,93.19300842285156,84.59630584716797,81.38714599609375
2015-12-07,83.34801483154297,75.73489379882812,12.04222583770752,102.66999816894531,86.11318969726562,176.54673767089844,94.09722137451172,83.47699737548828,80.84490966796875
2015-12-08,83.37883758544922,75.71833038330078,11.98105525970459,102.83999633789062,86.16189575195312,175.36045837402344,94.14359283447266,82.74161529541016,80.39586639404297
2015-12-09,83.37883758544922,75.7017593383789,11.98979377746582,102.63999938964844,86.29174041748047,173.9961700439453,94.04314422607422,81.9817886352539,79.70109558105469
2015-12-10,83.36341094970703,75.71833038330078,11.946099281311035,102.55000305175781,86.10508728027344,174.44528198242188,94.16680145263672,82.10431671142578,79.92984771728516
2015-12-11,83.57105255126953,75.73489379882812,11.82375431060791,103.11000061035156,86.79487609863281,171.06431579589844,95.65071868896484,80.59281158447266,78.36244201660156
2015-12-14,83.17890930175781,75.73489379882812,11.74510383605957,101.79000091552734,86.1537857055664,171.9286651611328,94.41412353515625,79.98004150390625,78.7098388671875
2015-12-15,83.18658447265625,75.71833038330078,11.718888282775879,101.5199966430664,85.93461608886719,173.73353576660156,93.857666015625,80.95231628417969,79.56553649902344
2015-12-16,83.04046630859375,75.73489379882812,11.666454315185547,102.75,85.70740509033203,176.2755889892578,93.65672302246094,81.9327621459961,80.70086669921875
2015-12-17,83.15584564208984,75.71833038330078,11.544109344482422,100.5,86.06444549560547,173.5894317626953,94.71558380126953,80.93598175048828,79.51432037353516
2015-12-18,83.33270263671875,75.73489379882812,11.596542358398438,102.04000091552734,86.37286376953125,170.49696350097656,95.24110412597656,79.78392028808594,78.10885620117188
2015-12-21,83.25579071044922,75.71833038330078,11.544109344482422,103.1500015258789,86.41344451904297,171.9033660888672,95.21790313720703,80.33136749267578,78.74768829345703
2015-12-22,83.19429016113281,75.71833038330078,11.49167537689209,102.61000061035156,86.16999053955078,173.4633026123047,94.53005981445312,81.21378326416016,79.43766021728516
2015-12-23,83.17890930175781,75.71833038330078,11.701408386230469,102.30999755859375,85.97521209716797,175.6113739013672,93.81901550292969,82.41893768310547,80.43424224853516
2015-12-24,83.21895599365234,75.73489379882812,11.701408386230469,103.05000305175781,86.13287353515625,175.32151794433594,94.35657501220703,82.53419494628906,80.34907531738281
2015-12-28,83.21895599365234,75.71833038330078,11.535369873046875,102.2699966430664,86.14918518066406,174.92091369628906,94.63534545898438,82.07320404052734,80.11909484863281
2015-12-29,83.01091766357422,75.71833038330078,11.727625846862793,102.19999694824219,85.69391632080078,176.7876434326172,93.0630874633789,82.8140640258789,80.97088623046875
2015-12-30,82.99552154541016,75.73489379882812,11.614020347595215,101.41999816894531,85.72648620605469,175.5346221923828,92.97020721435547,82.08967590332031,80.37464141845703
2015-12-31,83.21895599365234,75.71833038330078,11.675192832946777,101.45999908447266,85.82402801513672,173.77867126464844,93.38839721679688,81.30760955810547,79.64208221435547
2016-01-04,83.18815612792969,75.73489379882812,11.58780288696289,102.88999938964844,86.18976593017578,171.3493194580078,94.06221008300781,80.11398315429688,78.49217224121094
2016-01-05,83.22663116455078,75.73489379882812,11.474199295043945,103.18000030517578,86.1654281616211,171.63909912109375,93.68273162841797,80.2950668334961,78.64551544189453
2016-01-06,83.54254150390625,75.7017593383789,11.290680885314941,104.66999816894531,86.68557739257812,169.4740753173828,94.94515228271484,79.04378509521484,77.61483001708984
2016-01-07,83.5348129272461,75.71833038330078,11.23824691772461,106.1500015258789,86.87255096435547,165.40814208984375,95.11554718017578,77.04344940185547,75.723876953125
2016-01-08,83.71977233886719,75.71833038330078,11.185813903808594,105.68000030517578,87.0920181274414,163.59249877929688,95.5414810180664,75.95679473876953,74.9146728515625
2016-01-11,83.48094940185547,75.71833038330078,10.879950523376465,104.73999786376953,86.81568145751953,163.7544708251953,94.49591064453125,75.7674331665039,74.93169403076172
2016-01-12,83.6657943725586,75.73489379882812,10.810039520263672,104.20999908447266,87.20574951171875,165.07571411132812,95.85906219482422,75.8744888305664,75.50240325927734
2016-01-13,83.85846710205078,75.71833038330078,10.74886703491211,104.72000122070312,87.54720306396484,160.95858764648438,96.80387878417969,73.79177856445312,73.6029281616211
2016-01-14,83.82766723632812,75.7017593383789,10.775083541870117,103.0199966430664,87.3683853149414,163.60104370117188,95.89775848388672,74.63143920898438,74.77839660644531
2016-01-15,83.92781066894531,75.7017593383789,10.547871589660645,104.08000183105469,87.77474212646484,160.0891876220703,97.39254760742188,73.42135620117188,73.19408416748047
2016-01-19,83.84305572509766,75.71833038330078,10.46048355102539,103.9800033569336,87.66096496582031,160.30224609375,97.09046936035156,72.76277923583984,73.21109771728516
2016-01-20,83.91238403320312,75.71833038330078,10.38183307647705,105.37000274658203,88.09175872802734,158.2479705810547,98.11280059814453,72.4252700805664,72.3763427734375
2016-01-21,83.79683685302734,75.73489379882812,10.521656036376953,105.48999786376953,87.87227630615234,159.13446044921875,97.4467544555664,72.40055847167969,72.69151306152344
2016-01-22,83.85846710205078,75.7017593383789,10.836256980895996,105.0,87.67728424072266,162.39913940429688,97.07501220703125,74.09635925292969,74.19916534423828
2016-01-25,83.81221771240234,75.71833038330078,10.600306510925293,106.08000183105469,87.96980285644531,159.94424438476562,97.60165405273438,72.4334945678711,73.04074096679688
2016-01-26,83.92007446289062,75.7017593383789,10.810039520263672,107.29000091552734,88.0348892211914,162.12640380859375,97.6480941772461,74.21984100341797,74.0713882446289
2016-01-27,83.93553924560547,75.71833038330078,10.94112491607666,107.69000244140625,88.09986114501953,160.36195373535156,97.62484741210938,73.55304718017578,73.27071380615234
2016-01-28,84.00489807128906,75.71833038330078,11.063467979431152,106.54000091552734,88.21366882324219,161.197265625,97.76424407958984,73.77534484863281,73.59439849853516
2016-01-29,84.25140380859375,75.73489379882812,11.168335914611816,106.94999694824219,88.6850814819336,165.12680053710938,98.59302520751953,76.12969970703125,75.36612701416016
2016-02-01,84.14952850341797,75.7017593383789,10.958600997924805,108.05000305175781,88.48080444335938,165.06710815429688,98.29116821289062,76.00618743896484,75.3746337890625
2016-02-02,84.4043197631836,75.7017593383789,10.766345024108887,108.08999633789062,89.1075668334961,162.09225463867188,100.11465454101562,74.4256362915039,74.00323486328125
2016-02-03,84.3965835571289,75.71833038330078,11.037252426147461,109.25,89.0098876953125,163.0640106201172,99.28435516357422,74.96897888183594,74.40362548828125
2016-02-04,84.48149871826172,75.73489379882812,11.019773483276367,110.56999969482422,89.22154998779297,163.3197479248047,99.76544952392578,75.56168365478516,74.55691528320312
2016-02-05,84.4043197631836,75.73489379882812,10.949861526489258,112.31999969482422,89.33546447753906,160.20849609375,99.88187408447266,74.1622314453125,73.07479858398438
2016-02-08,84.72853088378906,75.71833038330078,10.897428512573242,113.83000183105469,90.00297546386719,158.05189514160156,102.0312728881836,73.09208679199219,72.02710723876953
2016-02-09,84.7208251953125,75.73489379882812,10.617783546447754,113.58000183105469,90.01924133300781,158.06040954589844,102.13993835449219,72.74632263183594,72.00155639648438
2016-02-10,84.92928314208984,75.71833038330078,10.635261535644531,114.45999908447266,90.2878646850586,157.92408752441406,103.0400390625,72.72161865234375,71.97601318359375
2016-02-11,84.98332214355469,75.73489379882812,10.766345024108887,119.05999755859375,90.70301055908203,155.86981201171875,103.76165771484375,71.61853790283203,71.05606079101562
2016-02-12,84.75169372558594,75.71833038330078,10.92364501953125,118.36000061035156,90.0110855102539,159.08335876464844,102.03902435302734,72.99327850341797,72.49561309814453
2016-02-16,84.54327392578125,75.71833038330078,10.801301956176758,114.7699966430664,89.74249267578125,161.76840209960938,100.96043395996094,74.41741180419922,73.7392349243164
2016-02-17,84.49693298339844,75.71833038330078,11.028512001037598,115.4800033569336,89.52275085449219,164.41082763671875,100.33966064453125,75.4793701171875,74.99986267089844
2016-02-18,84.75169372558594,75.73489379882812,10.967341423034668,118.29000091552734,89.93781280517578,163.73739624023438,101.5734634399414,75.36409759521484,74.65914916992188
2016-02-19,84.76717376708984,75.73489379882812,10.871212005615234,117.58000183105469,89.93781280517578,163.66070556640625,101.65884399414062,75.32292938232422,74.67616271972656
2016-02-22,84.79031372070312,75.73489379882812,11.037252426147461,115.48999786376953,89.84828186035156,166.0303497314453,101.60453796386719,76.38487243652344,75.7323989868164
2016-02-23,84.80575561523438,75.71833038330078,10.888689994812012,117.22000122070312,90.02738189697266,163.93348693847656,102.01576232910156,75.6357421875,74.78690338134766
2016-02-24,84.83658599853516,75.73489379882812,11.028512001037598,117.61000061035156,90.02738189697266,164.68362426757812,101.8139877319336,76.22845458984375,75.13613891601562
2016-02-25,85.05281829833984,75.71833038330078,11.019773483276367,117.91999816894531,90.29601287841797,166.67819213867188,102.17874145507812,76.96932220458984,76.04753875732422
2016-02-26,84.8984375,75.71833038330078,11.002296447753906,117.11000061035156,89.85643005371094,166.2945556640625,101.19322204589844,77.37269592285156,75.94532775878906
2016-02-29,84.9987564086914,75.73489379882812,11.142118453979492,118.63999938964844,90.00297546386719,164.990478515625,101.63558197021484,77.27391815185547,75.263916015625
2016-03-01,84.74423217773438,75.73489379882812,11.150858879089355,117.7699966430664,89.2994613647461,168.86888122558594,99.84584045410156,78.75570678710938,77.12080383300781
2016-03-02,84.65142822265625,75.71833038330078,11.212031364440918,118.68000030517578,89.14459991455078,169.6274871826172,100.25792694091797,79.70238494873047,77.4444808959961
2016-03-03,84.75196075439453,75.73489379882812,11.273201942443848,120.7300033569336,89.25055694580078,170.2923583984375,100.62333679199219,80.70667266845703,77.77666473388672
2016-03-04,84.62046813964844,75.73489379882812,11.49167537689209,120.54000091552734,88.94898986816406,170.84640502929688,99.97801208496094,81.3158187866211,77.99812316894531
2016-03-07,84.59725189208984,75.73489379882812,11.701408386230469,121.13999938964844,88.76962280273438,170.98284912109375,99.94696044921875,81.98262786865234,78.0577621459961
2016-03-08,84.80614471435547,75.71833038330078,11.544109344482422,120.58000183105469,89.28315734863281,169.1160888671875,101.0508804321289,80.24568939208984,77.20597839355469
2016-03-09,84.7674560546875,75.73489379882812,11.718888282775879,119.58000183105469,88.93267059326172,169.95140075683594,100.43671417236328,80.68199920654297,77.59780883789062
2016-03-10,84.80614471435547,75.73489379882812,11.701408386230469,121.5,88.61475372314453,170.08778381347656,100.02468872070312,80.48440551757812,77.60633087158203
2016-03-11,84.65142822265625,75.71833038330078,11.74510383605957,119.41000366210938,88.362060546875,172.83251953125,99.0140609741211,82.01555633544922,78.89253234863281
2016-03-14,84.69778442382812,75.71833038330078,11.640236854553223,117.87000274658203,88.4272689819336,172.6109161376953,99.32502746582031,81.70275115966797,78.80731201171875
2016-03-15,84.62046813964844,75.71833038330078,11.544109344482422,117.95999908447266,88.41095733642578,172.32962036132812,99.41828918457031,80.98970031738281,78.64041900634766
2016-03-16,84.98406219482422,75.73489379882812,11.74510383605957,120.58999633789062,88.87560272216797,173.32688903808594,99.7137222290039,81.84072875976562,79.11122131347656
2016-03-17,85.16200256347656,75.71833038330078,11.876188278198242,120.12999725341797,88.97345733642578,174.426513671875,100.12577056884766,83.12142944335938,79.63336944580078
2016-03-18,85.23165893554688,75.71833038330078,11.867447853088379,119.80000305175781,89.1282730102539,175.11192321777344,100.33567810058594,83.55107879638672,79.98431396484375
2016-03-21,85.04598236083984,75.73489379882812,11.902403831481934,118.95999908447266,88.87560272216797,175.36041259765625,99.56602478027344,83.4271469116211,80.06137084960938
2016-03-22,84.99182891845703,75.73489379882812,11.98979377746582,119.30999755859375,88.68812561035156,175.2661895751953,99.5427017211914,83.44364929199219,80.0699462890625
2016-03-23,85.17749786376953,75.71833038330078,11.73636531829834,116.61000061035156,89.09566497802734,174.10946655273438,100.66999816894531,82.15471649169922,79.49639892578125
2016-03-24,85.18523406982422,75.73489379882812,11.666454315185547,116.33000183105469,89.00601959228516,174.03240966796875,100.70883178710938,82.34474182128906,79.45362854003906
2016-03-28,85.24711608886719,75.73489379882812,11.701408386230469,116.5999984741211,89.13644409179688,174.13522338867188,100.84104919433594,82.46871185302734,79.53068542480469
2016-03-29,85.50243377685547,75.73489379882812,11.675192832946777,118.76000213623047,89.73968505859375,175.7459259033203,101.89834594726562,84.04685974121094,80.24970245361328
2016-03-30,85.47145080566406,75.73489379882812,11.631498336791992,117.0999984741211,89.61738586425781,176.51712036132812,100.82547760009766,84.07988739013672,80.5835189819336
2016-03-31,85.74224090576172,75.73489379882812,11.614020347595215,117.63999938964844,89.94346618652344,176.0886993408203,101.5406723022461,84.17903137207031,80.47225952148438
2016-04-01,85.66626739501953,75.73489379882812,11.413025856018066,116.93000030517578,89.91732025146484,177.28822326660156,101.80555725097656,84.28645324707031,80.97731018066406
2016-04-04,85.75152587890625,75.73489379882812,11.255724906921387,116.1500015258789,90.02342987060547,176.71414184570312,101.8678970336914,83.44364929199219,80.71192169189453
2016-04-05,85.86782836914062,75.7514877319336,11.229507446289062,117.66000366210938,90.38265991210938,174.94915771484375,102.98191833496094,82.50176239013672,79.9415283203125
2016-04-06,85.8523178100586,75.7514877319336,11.351852416992188,116.94000244140625,90.18677520751953,176.85984802246094,102.23403930664062,83.12968444824219,80.81464385986328
2016-04-07,86.03840637207031,75.73489379882812,11.31689739227295,118.61000061035156,90.65205383300781,174.74346923828125,103.49610900878906,82.088623046875,79.85594940185547
2016-04-08,85.953125,75.7514877319336,11.58780288696289,118.43000030517578,90.51329040527344,175.2147674560547,102.84169006347656,82.70832824707031,80.04425811767578
2016-04-11,86.01512908935547,75.73489379882812,11.675192832946777,120.02999877929688,90.4969711303711,174.80349731445312,102.70924377441406,82.70832824707031,79.82170104980469
2016-04-12,85.87560272216797,75.73489379882812,11.928621292114258,120.05000305175781,90.13776397705078,176.4314422607422,102.00035095214844,83.78242492675781,80.5835189819336
2016-04-13,85.91436004638672,75.7514877319336,11.98979377746582,118.7699966430664,90.20305633544922,178.2135009765625,102.35872650146484,85.24494171142578,81.40526580810547
2016-04-14,85.76704406738281,75.7514877319336,11.893665313720703,117.11000061035156,89.99078369140625,178.22215270996094,101.8678970336914,85.03009796142578,81.43952941894531
2016-04-15,86.00737762451172,75.73489379882812,11.849971771240234,117.91999816894531,90.26020050048828,178.0250701904297,102.74041748046875,85.31099700927734,81.3796157836914
2016-04-18,85.99959564208984,75.7514877319336,11.902403831481934,117.73999786376953,90.1703872680664,179.27597045898438,102.29631805419922,85.72415924072266,81.89319610595703
2016-04-19,85.99185180664062,75.7514877319336,12.155832290649414,119.58000183105469,90.02342987060547,179.8414306640625,101.97693634033203,86.18682861328125,82.18425750732422
2016-04-20,85.78253173828125,75.7514877319336,12.391783714294434,118.97000122070312,89.5662612915039,180.0128173828125,100.8551254272461,86.17860412597656,82.23560333251953
2016-04-21,85.66626739501953,75.73489379882812,12.339349746704102,119.41999816894531,89.4193115234375,179.04464721679688,100.2552490234375,85.35234832763672,81.79903411865234
2016-04-22,85.67402648925781,75.7514877319336,12.286916732788086,117.88999938964844,89.32135772705078,179.04464721679688,99.99818420410156,86.31904602050781,81.8247299194336
2016-04-25,85.58099365234375,75.73489379882812,12.278178215026855,118.2300033569336,89.22338104248047,178.7362060546875,99.5853271484375,85.72415924072266,81.70488739013672
2016-04-26,85.54222106933594,75.7514877319336,12.435477256774902,118.69999694824219,89.0356216430664,179.00172424316406,99.13347625732422,86.7238998413086,81.81617736816406
2016-04-27,85.79806518554688,75.7514877319336,12.549083709716797,119.04000091552734,89.52545928955078,179.37020874023438,100.1228256225586,87.2361831665039,81.96167755126953
2016-04-28,85.96858215332031,75.7514877319336,12.618995666503906,121.29000091552734,89.8357162475586,177.7423095703125,100.53567504882812,86.37688446044922,81.23410034179688
2016-04-29,85.9608383178711,75.76806640625,12.741340637207031,123.6500015258789,89.80303955078125,176.78269958496094,100.79280090332031,85.94722747802734,80.82318878173828
2016-05-02,85.90257263183594,75.7514877319336,12.56656265258789,123.23999786376953,89.5422592163086,178.18788146972656,99.77803039550781,86.47602844238281,81.43952941894531
2016-05-03,86.0579605102539,75.76806640625,12.374305725097656,122.95999908447266,90.07364654541016,176.6370086669922,101.03483581542969,85.19534301757812,80.70335388183594
2016-05-04,86.09676361083984,75.7514877319336,12.38304615020752,122.20999908447266,90.23714447021484,175.6516876220703,101.58909606933594,84.78221130371094,80.2068862915039
2016-05-05,86.31422424316406,75.7514877319336,12.260699272155762,122.06999969482422,90.48246765136719,175.61746215820312,102.2681655883789,84.6748046875,80.2068862915039
2016-05-06,86.1821517944336,75.76806640625,12.339349746704102,123.18000030517578,90.2698745727539,176.2600555419922,101.83101654052734,85.24494171142578,80.46367645263672
2016-05-09,86.23653411865234,75.76806640625,12.068443298339844,120.6500015258789,90.44158172607422,176.4056854248047,102.15106201171875,85.01356506347656,80.56641387939453
2016-05-10,86.2753677368164,75.76806640625,12.36556625366211,120.9800033569336,90.42522430419922,178.59902954101562,102.15887451171875,86.07117462158203,81.5508041381836
2016-05-11,86.2753677368164,75.73489379882812,12.653949737548828,122.12000274658203,90.56422424316406,176.92831420898438,102.73654174804688,85.23665618896484,80.84890747070312
2016-05-12,86.19774627685547,75.73489379882812,12.671429634094238,121.16000366210938,90.31895446777344,176.9797821044922,102.2681655883789,84.95571899414062,80.79754638671875
2016-05-13,86.36083221435547,75.73489379882812,12.653949737548828,121.70999908447266,90.66229248046875,175.43748474121094,103.2595443725586,84.12946319580078,80.1555404663086
2016-05-16,86.21322631835938,75.73489379882812,12.793774604797363,121.80000305175781,90.33526611328125,177.16827392578125,102.36965942382812,84.98050689697266,80.92594909667969
2016-05-17,86.09676361083984,75.73489379882812,12.889902114868164,122.22000122070312,90.21263122558594,175.5146484375,102.54137420654297,84.06338500976562,80.18976593017578
2016-05-18,85.739501953125,75.7514877319336,12.793774604797363,120.0999984741211,89.48497772216797,175.56605529785156,101.0816421508789,84.0137939453125,80.23255920410156
2016-05-19,85.79386901855469,75.73489379882812,12.758818626403809,119.87000274658203,89.57493591308594,174.95770263671875,101.51882934570312,83.5676040649414,79.91586303710938
2016-05-20,85.8482437133789,75.7514877319336,12.81125259399414,119.70999908447266,89.63213348388672,176.06298828125,101.5968246459961,84.61695861816406,80.44658660888672
2016-05-23,85.83271026611328,75.76806640625,12.741340637207031,119.37000274658203,89.68943786621094,175.8230743408203,101.8232421875,84.4599609375,80.28395080566406
2016-05-24,85.78611755371094,75.73489379882812,12.741340637207031,117.30000305175781,89.5422592163086,178.10214233398438,101.37047576904297,85.74066162109375,81.36248016357422
2016-05-25,85.80165100097656,75.7514877319336,12.889902114868164,116.9800033569336,89.50132751464844,179.3102264404297,100.9879379272461,86.47602844238281,81.92744445800781
2016-05-26,85.93364715576172,75.7514877319336,12.881162643432617,116.58000183105469,89.77931213378906,179.36163330078125,101.51094818115234,86.35209655761719,81.92744445800781
2016-05-27,85.91812896728516,75.76806640625,12.93359661102295,115.62000274658203,89.60765838623047,180.13278198242188,101.36271667480469,86.9387435913086,82.2784194946289
